date,star,text,name
2022-07-05,5,독특해서 구입후 막어보니 희한하다는 생각이 드네요 아이디어가 참 마음에 듭니다 새로운 제품 기대되네요,술샘 이화주 8도
2022-06-27,5,막걸리의 탁한부분을 농축해서 만든듯한 느낌인데 부드러워서 아주 좋습니다 동동주보다 탁주를 좋아하는 사람으로써 아주 만족스럽습니다 다른거 타먹는게 낫다는 사람들도 있는데 전 그냥 수저로 먹는게 더 나았습니다,술샘 이화주 8도
2022-06-09,3,떠먹는 탁주라니 굉장히 새롭기 신기한데 사실은 유서 깊은 술이라니 더 신비롭게 다가오는 면이 있습니다 하지만 막상 맛을 보니 달지도 시지도 청량하지도 않은 맛에 뭐라 반응해야 할지 잘 모르겠더라고요 요거트 질감인데 맛은 막걸리이니 뭔가 좀 언밸런스 하게 다가오는 듯해요 가성비도 좋은 편은 아니라서 재구매하지는 않겠지만 이화주를 경험해보고 싶은 분이라면 한 번쯤은 드셔볼 법 합니다,술샘 이화주 8도
2022-07-18,5,유튜브 보고 시켜 봤는데 맛이 신기하네요,술샘 이화주 8도
2022-06-28,3,손 닿자마자 뚜껑이 터졌네요 조그만 충격이 있으면 바로 터져버려요,술샘 이화주 8도
2022-06-28,3,발효로 인해 뚜껑 오픈시 터집니다 내용물 세어나오면서 옷이 다 오염됫네요 주의 문구라도 있으면 좋겠네요,술샘 이화주 8도
2022-07-27,5,포장 무지 잘해주셨어요 터지는분 계신다는데 전 괜찮았구요,술샘 이화주 8도
2022-07-30,5,적당히 맛있게 잘먹었습니다,술샘 이화주 8도
2022-06-26,5,생각보다 향이 진하네요먹다가 토닉이나 사이다 타서 마시니까밀키스같은 맛이나네요,술샘 이화주 8도
2022-07-03,5,떠 잡숩는 술이라니 정말 신기하다,술샘 이화주 8도
2022-07-15,3,물에 타서도 떠 먹어 보기도 했는데 목 넘김이 좋고 새로운 맛이었어요,술샘 이화주 8도
2022-06-29,5,배송기간이 길었지만 기다린 보람이있습니다 이화주 처음 먹어보았는데 사이다와 같이 먹으니 정말 맛있습니다,술샘 이화주 8도
2022-07-01,5,완전 귀요미 사이즈네요 ㅎㅎ,술샘 이화주 8도
2022-06-27,5,배송이 좀 늦었지만 포장은 꼼꼼하게 잘되어져 왔네요맛은 개인적으로 처음 먹었을땐 별로였는데 계속 먹다보니 맛있는것 같기도 하고 ㅎㅎ 개인취향 차이가 있을 듯 합니다,술샘 이화주 8도
2022-07-11,3,좀 더 농도가 진했다는 거 말고는 일반 막걸리와 별 차이를 못 느끼겠어요,술샘 이화주 8도
2022-07-03,5,2주 걸린다고 했는데 더 빨리 도착했구요 한병인데도 꼼꼼하게 배송 잘 도착했어요부드럽고 맛있네요 ㅎ,술샘 이화주 8도
2022-06-23,5,배송은 좀 길지만 기다린 보람이 있네요,술샘 이화주 8도
2022-07-15,3,다시 생가나서 재구매했어요,술샘 이화주 8도
2022-07-15,3,선물하려고 재구매했어요,술샘 이화주 8도
2022-07-03,3,배송만 빼면 5개인데 인기가 많아 그런지 배송이 일주일 넘게 걸렸네요ㅠ,술샘 이화주 8도
2022-06-26,5,생산량 이슈로 배송이 좀늦었지만 맛나요 도수가 조금 느껴져요,술샘 이화주 8도
2022-06-15,3,이화주 써요탄산수나 물 또는 우유 요쿠르트 희석해서 마시는걸로 추천합니다전 아이스크림에 섞어봤는데 괜찮았습니다,술샘 이화주 8도
2022-06-10,5,포장 꼼꼼하게 오고 술이 신기해요,술샘 이화주 8도
2022-06-25,5,맛잇게 잘 먹을게요 포장을 뾱뾱이에 아주 잘해주엇음,술샘 이화주 8도
2022-06-27,2,사람에 따라 다르겠지만 저는 숙취가 넘청 심하네요다음날 죽는줄,술샘 이화주 8도
2022-06-15,5,처음 먹어보는 식감과 맛이에요 ㅎㅎ 선물용으로도 좋을 것 같네요,술샘 이화주 8도
2022-05-31,5,잘 받았습니다 맛있게 먹을께요,술샘 이화주 8도
2022-06-17,5,기대 이상입니다손이 많이 가서 그런가양이,술샘 이화주 8도
2022-05-23,4,맛 괜찮습니다 그냥 먹어보고 탄산수에 타서 먹었는데 탄산수에 생각보다 많은양을 넣어서 마시니 마실만 하더라구요 같이 마셨던 동생은 맛 좋다고 싹싹 긁어 먹더군요,술샘 이화주 8도
2022-06-17,5,포장이 매우 꼼꼼해서 좋았어요,술샘 이화주 8도
2022-06-13,5,맛있게먹었습니다 좋아요,술샘 이화주 8도
2022-05-10,1,배송오자마자 바로 뜯어서 봣는데 아이스팩은 하나밖에 안들어잇고 그 사이 발효가 되어 병 밖으로 이화주가 흘러나와 잇엇네요 그 뒤 닦아서 냉장보관하다 저녁에 맛보려고 뚜껑을 여니 병 안에 가스가 차서 뚜껑 열림과 동시에 사방으로 이화주가 흩뿌려졋고 넘쳐흘럿습니다ㅡㅡ그뒤 맛을보니 숙성이 얼마나 됏는지 신맛이 너무 강하게 나서 한입먹고 버렷네요경황이 없어 미처 사진을 못 찍어올립니다ㅡㅡ,술샘 이화주 8도
2022-05-04,5,떠먹는 술 이화주 잘 먹겠습니다,술샘 이화주 8도
2022-05-16,5,부침개에 얹어 먹어도 좋아요,술샘 이화주 8도
2022-05-16,5,부침개랑 함께하면 좋아요,술샘 이화주 8도
2022-03-21,5,첨에 누수돼서 왔는데 바로 새제품 보내주시고 너무 친절하셨어요  짱 맛있습니다 딸기랑 블루베리랑 요거트볼마냥 먹으면 은은히 취하는 그 맛 아주 좋아요,술샘 이화주 8도
2022-03-22,3,드라마 보고 기대하며 구매했데 제 입엔 써서 속상했어요고민하다 문의 드렸더니 친절히 답해주셔서 다음에 다른 주류를 구매하게 되면 이곳에서 구매하려고 합니다,술샘 이화주 8도
2022-05-06,4,괜찮아요 선물 받은 친구가 좋아했어요,술샘 이화주 8도
2022-04-25,5,사이즈가 생각보다 작아요 하지만 정말 맛있네용,술샘 이화주 8도
2022-04-29,5,호기심에 샀지만 진짜 최악,술샘 이화주 8도
2022-04-23,5,요건 기대보단 맛이 없지만 그래도 그럭저럭 먹을만해요,술샘 이화주 8도
2022-04-11,5,만족스러웠어요 다음에도 구매하겠습니다,술샘 이화주 8도
2022-04-10,5,먹고싶어서 샀는데배송오자마자 임신했어여ㅎ냉장고에 고이 보관중ㅠㅜ,술샘 이화주 8도
2022-03-24,5,05티스푼먹고 머리깨질뻔 담날까지머리 아픔 궁금해서 사봣는데 너무 놀랬다,술샘 이화주 8도
2022-04-05,4,단독으로는 먹기 힘들어요 딸기에 뿌려 먹으면 역시 딱입니다,술샘 이화주 8도
2022-03-25,5,제발 꼭 딸기랑 드셔요 ㅠ 맛있는데,술샘 이화주 8도
2022-03-15,5,예전에 퓨전사극 드라마에서 신혜선배우가 극중에 퍼먹고 취하는 장면을 보고 너무너무 먹어보고 싶었어요 ㅋㅋ 상상했던거 보다 덜 달긴 했지만 맛있었어요 ㅋㅋ세네숟갈 퍼먹으니 끝,술샘 이화주 8도
2022-04-02,5,양이 좀 부족한 것 말곤 좋아요,술샘 이화주 8도
2022-03-24,5,색다른 전통주를 맛볼 수 있어서 좋았습니다ㅎㅎ시도해보기에 좋은 양인 것 같아요,술샘 이화주 8도
2022-04-15,5,조아요조아요조아요조아요,술샘 이화주 8도
2022-03-02,5,여자친구 부모님께 배꽃필때쯤 의미를 담아 선물했습니다,술샘 이화주 8도
2022-02-12,5,배송 포장 너무 완벽합니다 그리고 중요한 맛은 단독으로 먹으면 술맛이 생각보다 강하지만 딸기에 찍어먹으면 대존맛입니다ㅋㅋ 꼭 딸기랑 함께 드세요ㅎㅎ,술샘 이화주 8도
2022-01-10,4,추천으로 처음 접해보았다 신선하고 좋았다 리뷰에서 보았던 뚜껑열때 터져서 조심해야한다는 리뷰가 많아서 상품을 받아보고 몇시간 뒤 뚜껑을 통통친 후 조심히 열었고 살짝 퐁 하고 내용물이 뚜껑과 입구밖에 튀어나오긴했지만 심각한 대참사가 일어나진않았다 텍스쳐는 굉장히 부드러워 딱 요거트스럽다 맛은 딱 삭힌 막걸리맛 새콤 요거트 처음 접해보는 맛이라 너무 오묘하고 이상하고 특이했지만 먹을수록 점점 익숙해졌고 매력있었다 배향 배꽃향은 기대만큼 강하진않았으나 장운동에는 좋은영향을 끼치리라본다 결론  좋은 경험이었다  앞으로도 다양한 우리나라 술을 다 즐겨야지,술샘 이화주 8도
2022-03-23,3,맛은 색다른데 제 스타일은 아니네여ㅠㅠ,술샘 이화주 8도
2022-02-17,5,저는 별로였어요 너무 써서ㅜ한번 먹어본 것으로 만족합니다,술샘 이화주 8도
2022-03-19,5,감사합니다 매우 만족합니다,술샘 이화주 8도
2022-02-18,5,이전에 선물 받아 먹어 보고 맛이 좋아 주문했습니다,술샘 이화주 8도
2022-02-18,5,떠 먹어도 맛있고 희석해 마셔도 좋아요,술샘 이화주 8도
2022-02-06,5,새콤하니 맛있어요 딸기 넣어먹으니 더 맛남,술샘 이화주 8도
2022-03-11,5,배송이 짱짱 빠름 하루만에 옴,술샘 이화주 8도
2022-03-07,5,굉장히 진한 맛 다른거랑 섞어서 먹으면 더 맛있을듯,술샘 이화주 8도
2022-03-08,5,특별한 느낌을 주는 색다른 술,술샘 이화주 8도
2022-03-27,5,괜찮았어요 좋아요,술샘 이화주 8도
2022-02-21,5,요거트같은 막걸리 먹는 느낌이라 디저트 같아요실제로 초콜릿이랑도 잘 어울려요,술샘 이화주 8도
2022-02-23,5,향이 좋네요 요거트 같은 식감도 좋아요,술샘 이화주 8도
2022-02-07,3,드라마보고 호기심에 처음 먹어봅니다ㅎ,술샘 이화주 8도
2022-02-27,5,배 꽃이 필 무렵 이화주 최고,술샘 이화주 8도
2022-01-23,5,아직 못먹어봤구요김치전에 한번 퍼먹어보겠습니다 ㅋㅋㅋ새롭기도 하고 맛있으면 재구매 의사 있어용,술샘 이화주 8도
2022-01-20,5,예전에 한식대첩4에서 이화주 드시는거 보고 먹고 싶었는데 시켰는데 배송 정말 빠르고 안깨지게 엄청 꼼꼼하게 받았습니다 맛있게 먹을께요,술샘 이화주 8도
2022-02-18,5,남편안주고 혼자다먹었어요 너무 맛있었어요,술샘 이화주 8도
2022-02-10,5,배송 빨리 왔어요뽁뽁이도 잘 싸여서 안전하게 도착했습니다,술샘 이화주 8도
2022-02-09,5,닫힌뚜껑 사이로 막걸리가 세어 나오는거 빼곤 맛도 괜찮고  목넘김도 그냥 요거트 질감이라 편합니다,술샘 이화주 8도
2022-01-21,4,생각한 맛은 아니었야요달달함이 덜해요한번먹은 것으로 충분한거같아요,술샘 이화주 8도
2022-01-25,5,예상했던 것보다 셔서 놀랐는데 만족합니다,술샘 이화주 8도
2022-02-12,5,조항요 이런 술은 처음에됴 혹시 이 술로 빵 발효도 듀ㅣㄹ까요 한번 보게했스민다,술샘 이화주 8도
2021-12-24,5,막걸리 요플레 딱 그거네요 약간의 문제가 있었지만 신속하고 친절히 처리해주셔서 너무 좋았어요 제품 포장도 엄청 꼼꼼히 해주셨어요,술샘 이화주 8도
2022-02-15,5,여자친구가 너무좋아하네요 ㅎㅎ,술샘 이화주 8도
2022-01-20,5,배송도 빠르고 맛도 좋아요,술샘 이화주 8도
2022-01-10,5,제조일자 최근 것이고 달달하고 부드러워요,술샘 이화주 8도
2022-02-12,5,선물했는데 좋아하세요,술샘 이화주 8도
2022-02-07,5,신기해서 시켜봤어요 한번쯤 먹어보면 갠춘해요,술샘 이화주 8도
2022-02-06,5,몇번짼지 모르겠지만 여기서 계속 시켜요,술샘 이화주 8도
2022-01-18,5,재구매 요플레같아용,술샘 이화주 8도
2022-01-19,5,떠먹는 막걸리 이화주 궁금해서 주문해봤는데 색다르게 막걸리를 즐길 수 있는 느낌이에용ㅎㅎ과일이랑 먹어도 잘어울려요,술샘 이화주 8도
2022-01-18,5,어떻게 굴러도 안전할만큼 안전하게도착 택배 빨리와서 넘 기분좋아용 아직 저녁에먹을거라 먹어보진못했지만행복,술샘 이화주 8도
2022-01-16,5,포장 너무 좋아요 맛있고 늘 애용하는 제품입니다,술샘 이화주 8도
2022-01-25,5,시음전포장 의 끝판왕  기대만큼 맛있길 바랍니다,술샘 이화주 8도
2021-12-15,4,뚜껑 열으니까 터졌어요 원래 이런건가요그리고 두개가 위아래로 포장돼서 왔는데 하나가 기스가 심하네요유통기한은 긴거 주셨어요 ,술샘 이화주 8도
2022-01-23,4,요거트처럼 달달하고 좋아요 ㅎㅎ,술샘 이화주 8도
2022-01-23,3,호불호가 강할듯ㅜㅜ,술샘 이화주 8도
2021-12-27,4,떠먹는 요구르트 같은 느낌이구요 생각보다 맛있었습니다 단점은 용기를 개봉할때 내용물이 터져 나오더라구요 다 튀었어요 ㅠㅠ,술샘 이화주 8도
2021-12-24,3,드라마에서 보고 너무너무 먹어보고싶어서 구매했는데 진한 막걸리 농축액같은 느낌 ㅎㅎ 한두번씩 떠먹기에 나쁘지 않았음 한번쯤 구매해서 먹어볼 만 함,술샘 이화주 8도
2021-12-24,5,음 만족합니다 새롭네요,술샘 이화주 8도
2022-01-11,5,부드럽고 요플레와 막걸리 섞은맛새콤달콤합니다,술샘 이화주 8도
2022-01-19,5,만족합니다,술샘 이화주 8도
2021-12-27,4,배꽃향을 기대햇는데 향은 딱히 못느끼고 진한 막걸리느낌전 술향이 좀 독해서 요쿠르트랑 섞어서 마셨는데 궁합이 너무 좋았어요,술샘 이화주 8도
2022-01-12,5,맛있게 잘먹었습니다,술샘 이화주 8도
2021-12-17,5,처음먹어보는데 맛있어요,술샘 이화주 8도
2022-01-05,5,나쁘지 않습니다 선물용으로,술샘 이화주 8도
2022-01-10,4,걸쭉하고 신기한 맛입니다,술샘 이화주 8도
2022-01-10,5,떠먹으머 짠하기 좋아,술샘 이화주 8도
2021-12-28,4,가끔 특별함을 즐기기에는 좋으나 가격은 비싼편입니다,술샘 이화주 8도
2021-12-11,5,시간이 지날수록  단맛이 나는듯 목 넘김도 더 좋네요 숙성된듯 깊은 풍부가 느껴짐 배송이 늦어서 그렇지 재구매 의사 있음,술샘 이화주 8도
2021-12-14,2,이거 원래 열면 터지나여 ㅜㅜㅜ,술샘 이화주 8도
2021-12-13,5,알콜 요거트 맛입니당,술샘 이화주 8도
2021-12-22,5,떠먹는 막걸리 신기해서 사봤어요 ㅎㅎ달달하고 맛있어요,술샘 이화주 8도
2021-11-05,5,포장상태는 꼼꼼히 잘 도착해서 온 안심포장인데 수요가 많아서 그런지 생각보다 늦게 도착한게 조금 단점이라면 단점이랄까 맛은 떠먹는 요거트에 시큼함이 있고 목넘김은 부드럽고 좋습니다 4병사서 2병을 선물로 드렸는데 좋아하셨습니다,술샘 이화주 8도
2021-12-31,5,전부 다 맛잇엇어요,술샘 이화주 8도
2021-12-30,5,잘먹고있습니다 ,술샘 이화주 8도
2021-12-31,3,잘모르겠어요 ㅜㅠㅠ,술샘 이화주 8도
2021-11-19,5,배송도 빠르고 포장도 꼼꼼합니다,술샘 이화주 8도
2021-11-16,5,처음 시켜본 술인데맛있을것같아요,술샘 이화주 8도
2021-11-03,5,생각보다 음그냥 막걸리농축한맛이에요딱히 막걸리대신 이화주먹는 메리트는없구건과일이나 과일찍어먹었어요,술샘 이화주 8도
2021-11-10,5,배송 빠름 제품 포장 좋음 맛도 좋을거 같음 많이 파세욥 잘먹겠슴돳,술샘 이화주 8도
2021-09-04,4,제조일로부터 4개월정도 지난걸 받았는데 처음이라 그런지 모르겠는데 개인취향이겠지만 제입맛에는 너무 발효가 된것 같은 느낌이었어요 뚜껑이 볼록 올라올정도로발효가 되서 새로 한개를더 받았지만 그것도 크게다르지는 않았고요 떠먹는 정도의 묽기라고들었지만 주르륵 흐르는요구르트 정도점도 였고요 뚜껑을 열고 수저로저으니뽀글뽀글 기포가 올라왔어요 이화주는 잘몰라서 뭐라 평가할수는 없지만 저는 그냥 일반적인 막걸리가 좋네요문의사항에 대응도 너무 친절하셨고 포장도 꼼꼼히 잘싸서 보내주셨어요 그점 매우감사드립니다,술샘 이화주 8도
2021-10-08,5,요청사항 잘들어주셔서 감사해요두번째 구매인데 진짜술팜 최고입니당 또 구매하러올께요,술샘 이화주 8도
2021-10-02,4,유통기한 너무 임박이네요생각보다 묽었자먼 맛있었습니다 포장도 꼼꼼해서 놀랐어요,술샘 이화주 8도
2021-11-04,3,이건 유통기간이 거의 이삼일 남은거 보내주셨 쨋든 먹긴 막었는데 담에 시키긴 부담스러울듯,술샘 이화주 8도
2021-10-13,5,기대됩니당 떠먹는 막걸리 마셔보고 싶었어요,술샘 이화주 8도
2021-09-23,5,아직 부모님께서 맛을 못보셔서 정확한 후기는 추후에 작성할게요 배송이 쪼매늦어 아쉽지만 그래도 좋은 추억으로 부모님께서 드실 생각하니 괜히 뿌듯하네요ㅎㅎ,술샘 이화주 8도
2021-10-05,5,호기심에 사봐서 먹었는데 처음에는 이게 뭐지 버려야 하나 했는데 한입두입 먹고 두번째 병 먹을때는 배향도 느껴지는거 같고 향긋하고 단맛도 나고 특이한 술이다 싶었어요 가격이 너무 사악하지만 나중에되면 한번 더 사마시고 싶네요,술샘 이화주 8도
2021-09-26,3,4월 제조유통기한 6개월제가 받은 날짜 9월 25일적어도 6월 제조나 7월 제조였음 좋았을걸요 좀많이 아쉽네요,술샘 이화주 8도
2021-10-11,2,제스탈은 아니예요떠먹는게 특이해서 구매햇는데 가격비싸게느껴짐한번먹어본걸로 됐음 ㅎ,술샘 이화주 8도
2021-09-25,5,두번째 구매입니다 새콤달콤 너무 맛있어요,술샘 이화주 8도
2021-10-22,5,약간 씁쓸하긴해도 맛있어요,술샘 이화주 8도
2021-10-17,5,맛있게 먹어 보고 만족입니다,술샘 이화주 8도
2021-10-17,5,맛있게 먹어 보고 만족입니다,술샘 이화주 8도
2021-08-21,4,8월 19일에 주문했는데 병입날짜가 4월 14일인걸 보내주셨네요 유통기한은 제조일로부터 6개월이긴하지만 생막걸리인데도 4개월이나 지난 제품이란건 좀 곤란한 것 같습니다 병 뚜껑도 터질 것 처럼 부풀어 있어서 일단 개봉해두었네요좀 더 신선한 제품을 받을 수 있으면 좋겠습니다,술샘 이화주 8도
2021-10-15,5,정말 술이 술술 넘어가요,술샘 이화주 8도
2021-10-03,3,넘 맛있어요 용량은 작지만 자주 먹을 거 같아요,술샘 이화주 8도
2021-09-13,4,특이하고 맛있어요 떠먹는 막걸리 아주 십니다,술샘 이화주 8도
2021-08-18,3,톡쏘는 탄산과 시큼한 유산균 같은맛입니다 도수가 높아서 스푼으로 떠먹다보면 술기운이 금방 올라와요다만 1개는 오픈했을때 뚜껑 안쪽에 변질된듯한 느낌의 뭔가가 묻어있어서 쏟아버려야 했습니다,술샘 이화주 8도
2021-09-25,5,배송도 빠르고 꼼꼼하게 포장해주셨어요,술샘 이화주 8도
2021-09-05,4,생각보다 묽어요 그냥 조금 걸쭉한 막걸리 느낌이예요 어떤 안주랑 먹어야 할 지 고민좀 해봐야겠어요 양이 넘 적어요ㅠㅠㅠ,술샘 이화주 8도
2021-09-28,5,좋아서 재주문 했습니다 ㅎㅎ,술샘 이화주 8도
2021-09-07,5,이렇게 맛있어도 되나요 ㅠㅠ,술샘 이화주 8도
2021-07-29,4,배송과정에서 아이스박스 안이 굉장히 뜨거워졌더라고요 날씨때문인지 이건 어쩔수없지만 좀 아쉬워요그래서 술이 많이 익었을까 냉장고에 좀 뒀다가 재빨리 맛봤는데 리뷰에 누가 써주신것처럼 잘 익은 참외향 진하게 납니다 우유에 타서 꿀 넣어먹으면 맛있을맛이에요 전 꿀은 없어서 우유만 타마시는데 꿀타드세용,술샘 이화주 8도
2021-08-30,5,신기해서 샀는데 맛있어요,술샘 이화주 8도
2021-09-08,1,무슨 술이 아니라 식초가 왔네요뚜껑 열자마자 터지고,술샘 이화주 8도
2021-09-12,5,배송 빨라서 좋았습니다,술샘 이화주 8도
2021-09-01,5,선물용으로 잘 드렸습니다,술샘 이화주 8도
2021-07-19,5,받자마자 드시는걸 추천드려요4월제조 6월 수령 6월말오픈당일 먹을땐 엄청 부드럽고 고소해요  덮어두고 3일뒤에먹는데 시큼시큼 하니 폭 익어버려요,술샘 이화주 8도
2021-08-20,5,특이하고 맛있네오 ㅎㅎ,술샘 이화주 8도
2021-07-05,5,철인왕후 보고 알게된 이화주드디어 먹어보네요 진짜 막걸리 깔끔한 단맛의 원액 맛이네요,술샘 이화주 8도
2021-08-01,4,배송도 좋고 맛있어요,술샘 이화주 8도
2021-06-20,5,꼭 먹어보고 싶었던 이화주 요거트 같고 특유의 산미가 있어 매우 색달랐습니다,술샘 이화주 8도
2021-07-07,5,아빠가 좋아하시네용,술샘 이화주 8도
2021-07-10,3,으음맛이 ㅋㅋㅋ 저는 또 안사먹을것같아요 ㅠ 궁금해사 구매해봤어요,술샘 이화주 8도
2021-05-31,5,떠먹는 술은 처음먹어봤는데 묘하게 매력있네요 ㅎㅎ다른 술들도 깔끔하니 전부 마음에 들었습니다,술샘 이화주 8도
2021-06-20,4,좀 찐한 맛이라 신기함 첫 사랑 맛이라고 하신 분이 계셨는데 대체 어떤 사랑을 하신건지 궁금,술샘 이화주 8도
2021-06-16,3,꺼내다 놓쳐서 다 흘려버렸는데 살짝 먹어보니 전 막걸리는 마시는게 좋은것같아요,술샘 이화주 8도
2021-06-05,5,배부지 않아서 좋아요,술샘 이화주 8도
2021-05-10,4,막걸리를 농축한 맛이에요 요거트랑은 명백히 다른 느낌식감은 되게 부드러워요,술샘 이화주 8도
2021-06-11,4,궁금해서 사봤어요제 입맛에는 안맞네요ㅎ,술샘 이화주 8도
2021-05-20,5,신기한맛입니다 기다리고 기다리다 먹는 이화주,술샘 이화주 8도
2021-05-09,5,조금 새서 배송왔어요 하지만 기대되네요 어른들이 떠먹는 술이라고 신기해하셨어요,술샘 이화주 8도
2021-04-21,5,처음엔 요거트같아서 너무신기했는데뻑뻑한 질감 액체 아닌 떠먹는요거트느낌 먹다보니 넘 맛있어서 박박긁어먹었어요 엄청 맛있고 도수도 별로 느껴지지 않는 특별한 맛이었어요,술샘 이화주 8도
2021-05-11,4,이 제품은 아주 포장이 완벽하게 잘왔어요 아직 먹어보진 않았지만 드라마나 티비에서 보고 한번쯤 먹어보고싶다 생각한 술이라서 기대중입니다,술샘 이화주 8도
2021-04-26,5,완전 기대중인 이화주  생각보다 저렴하개 구매했고 배송 상태 넘 좋아요,술샘 이화주 8도
2021-04-14,5,완전 칼배송부담스럽지 않고 부드러운 맛이에요매우 만족스러워요기다린 보람 있네요,술샘 이화주 8도
2021-05-06,5,신기한 맛이에요 먹을만해요,술샘 이화주 8도
2021-05-18,4,생각보다 꾸덕하지않고 묽네요참외맛나요,술샘 이화주 8도
2021-05-06,5,신기해서 사봤어요,술샘 이화주 8도
2021-05-09,5,독특하고 고급진 맛의 이화주,술샘 이화주 8도
2021-04-27,5,드디어 맛 보네요,술샘 이화주 8도
2021-05-09,4,원액같아요 도수에비해독하네요,술샘 이화주 8도
2021-04-27,5,드라마보고 엄청 기대했는데 생각보다 저랑은 안맞는 것 같네요ㅠㅠ,술샘 이화주 8도
2021-04-21,5,전에 인기가 너무 많아서 배송취소 했엇는데 이번에 다시 잘 되서 좋앗어요,술샘 이화주 8도
2021-04-30,3,처음경험해봐서 신기했어요,술샘 이화주 8도
2021-04-25,3,1개가 터져있었고생각했던 맛은 아니에요,술샘 이화주 8도
2021-04-20,5,저는 되게 맛있었는데제 사무실 부서장이 맛없었다네요ㅠㅠ,술샘 이화주 8도
2021-04-14,5,이화주 의 맛은 톡쏘는 요플레 맛같아요병이 작아서 한번에 다먹었는데 은근히 취하네요,술샘 이화주 8도
2022-11-11,5,맛이 너무 셔요 ㅠ막걸리 원액 먹는 느낌이긴한데한입 떠먹고 이화주에 침좀 발라서 숙성 시키니신맛이 중화되네요드실때 너무 셔서 못드시겠으면먹기전 한 두숟가락 티스푼으로 먹으신 후 3일 숙성 시키면 신맛 엄청 중화되고 단맛이 더 났어요 ㅎㅎ,술샘 이화주 8도
2022-11-16,5,새로운 경험새로운 식감의 막걸리 좋아요,술샘 이화주 8도
2022-11-14,5,우유나 사이다에 섞어먹으니까 맛잇어요 ㅋㅋ,술샘 이화주 8도
2022-11-07,4,전통주 한번정도는 맛보는걸 추천 합니다,술샘 이화주 8도
2022-09-29,5,맛있어서 친구네 선물로 보냈어요 어른분들도 맛있고 부드럽다고 하시네요 주변에 또 선물할일 있으면 주문할게요,술샘 이화주 8도
2022-09-25,5,부모님 드리려고 샀습니다 제가 먹으려고 빼둔거까지 다드셧네요 입안에 쌀향이 가득 들어오는게 정말 맛있습니다 주의할점이라면 맛있다고 많이드시다가 다음날 머리 깨지는거 ㅋㅋㅋ 이거는 숙취 0티어 탁주류는 어쩔 수 없지요,술샘 이화주 8도
2022-10-02,5,호불호가 있지만 특이한게 아주좋음,술샘 이화주 8도
2022-09-23,5,맛있어요 먹는 느낌이 달라서 색다르네요,술샘 이화주 8도
2022-09-18,2,택배 포장이 너무 간단해요냉장보관이면 간단한 종이에 냉장보관이라고 적어서 보내주세요,술샘 이화주 8도
2022-09-20,4,맛은있는데 그냥 먹는것 보다는 사이다같은거에 타먹는게 더 좋네요,술샘 이화주 8도
2022-08-30,4,구매이후 갑자기 매진되서 일주일 뒤에 받긴했지만 맛은 좋네요,술샘 이화주 8도
2022-09-05,5,질감 자체가 요거트다 보니까 목넘김은 별로인테 특이하고 한번쯤 경험하고 먹어볼만 합니다,술샘 이화주 8도
2022-08-17,5,배송이 엄청빠르게 왔네요잘먹겠습니다,술샘 이화주 8도
2022-07-13,5,이화주 먹고 싶어서 주문했어요맛은 엄청 부드럽고 막걸리니까 당연히 알콜도 느껴지고 좋아요뚜껑열때 펑 하길래 엄청 놀랬어요제조일도 어제라 신선한걸로 왔어요 다먹으면 또 주문할거같아요,술샘 이화주 8도
2022-08-24,4,생소한 술 맛보기좋아요,술샘 이화주 8도
2022-07-04,5,떠먹는 막걸리 신기해서 구입했어요 5개중에 1개는 배송중 많이 흔들려서 조금 열렸는지 탄산 가스가 치이익 하면서 새고 있더라구요 바로 까서 먹어서 큰문제는 없었네요 사이다에 타먹으니까 맛있어요,술샘 이화주 8도
2022-07-03,5,식감이 독특하고 신기해요ㅎㅎ떠먹다가 마지막 두스푼정도 사이다 섞어 먹으면 환상적인 마무리가 됩니다ㅎㅎ맛있어요,술샘 이화주 8도
2022-07-05,5,예전에 먹었던 것보다 더욱 부드러워진 기분이에요 특별한 날에 특별한 술로 기분낼 수 있어서 좋았어요,술샘 이화주 8도
2022-07-17,5,아 티비보고 궁금해서 시먹었는데 믹걸리 요플레믓이라고해야하나한반정도는 먹어봐야 하는 맛이네요마치독도새우처럼,술샘 이화주 8도
2022-07-02,5,엄마가 술을 잘 못드시는데 한번씩 답답할때 드시라고 사드렸는데 넘 맛있다고 하시네요보내자마자 맛있다고 다드셔서 사진이 없어 아쉽네요 강강강추예요,술샘 이화주 8도
2022-06-17,5,딱 막걸리 농축한 맛입니다떠먹는 걸죽한 막걸리나쁘지 않아요막걸리 좋아하시는분께 한 번쯤 선물용으로 괜찮을것 같습니다,술샘 이화주 8도
2022-07-15,5,생각보다 맛있었고 부드러워서 진짜 농축된 막걸리를 먹는것같았어요bb,술샘 이화주 8도
2022-07-02,5,떠먹는 막걸리가 너무 신기해서 처음 구매하고 너무 맛있어서 재구매합니다저희 할머니도 너무 좋아하세요,술샘 이화주 8도
2022-06-16,4,도수가 8도인데 생각보다 강하게 느껴져요목넘김은 부드럽고 살짝 톡 쏘면서 단맛도 은근하게 느껴져요과일 등에 소스처럼 찍어먹으면 더 맛있게 먹을 수 있을 것 같아요근데 알콜향이 저한테는 강하게 느껴져서 살짝 실망,술샘 이화주 8도
2022-07-01,5,요플레처럼 떠먹는술이라 신기해서 구매해봤어요 도수도높지않고 맛도있고 좋네요,술샘 이화주 8도
