,제목,참조주소,내용,방송사
339,"中企CEO ""비교적 행복하다‥체감점수 70점""",https://imnews.imbc.com//news/2011/econo/article/2868114_31010.html,"
                                
                                우리나라 중소기업 최고경영자들은 현재 자신의삶에 대해 '비교적 행복하다'고 평가하는 것으로 조사됐다.   13일 중소기업중앙회가 514개 중소기업 CEO들을 대상으로 벌인 설문조사에 따르면 '중소기업인으로서 행복점수가 100점 만점 중 몇 점인가'라는 항목에 대한 응답은 평균 70.42점으로 집계됐다.   51~70점 사이의 점수를 준 중소기업인이 43%로 가장 많았고, 71~80점은 16.3%, 81~100점은 11.1%로 조사됐다.   50점 이하라고 응답한 중소기업인은 28.8%를 차지했다.   경영 중인 기업의 사회적 책임 수행 여부에 대해서도 긍정적으로 생각하는 중소기업인이 많았다.   '국가 경제발전 기여도에 대해 점수화해 달라'는 항목에서 응답자들은 평균 68.6점이라고 답했으며, '고용창출 기여도'와 '사회공헌 기여도'는 각각 66.5점, 58.9점 이라고 답했다.   반면 자신이 경영하는 기업의 매출이나 환경, 위상 등에 대한 평가를 묻는 '기업에 대한 만족도'는 평균 45점으로 다소 낮게 나타났다.  중소기업 경영자로서 가장 소홀했던 부분을 꼽아달라는 질문에는 가장 많은 37.5%가 '자신의 신변'이라고 답했으며 (35.6%), '친구나 친지와의 교류'(13.2%) 등의 응답이 나왔다.   은퇴 후 하고 싶은 일로는 '귀농'이라고 답한 중소기업인이 43.2%로 가장 많았고 '사회봉사활동'(17.7%), '해외여행'(11.5%) 등의 답변이 잇따랐다.
                                
                                
                                
                                
                                
                                
                                
                                
                                
                            ",mbc
340,"중소 기업 CEO, '개인은 만족, 회사는 불만'",https://imnews.imbc.com//news/2011/econo/article/2867955_31010.html,"
                                
                                우리나라 중소기업 CEO들이 개인적 삶은 대체로 만족하지만, 자신이 경영하는 기업에 대한 불만은 다소 높은 것으로 조사됐습니다.  중소기업중앙회가 중소기업 대표 500명을 설문 조사한 결과 건강과 경제 상태 등 개인적 삶에 대한 만족도 점수는 60점으로 비교적 높게 나타났습니다.  반면, 자신의 기업에 대한 만족도는 45점으로 낮았는데, 중소기업에 대한 사회적 인식, 인력 수준과 수급 등에 대한 불만이 큰 것으로 조사됐습니다.  한편, 중소기업 대표들은 하루 평균 9시간을 일하고 있고, 10명 가운데 3명은 은퇴 이후 귀농을 희망하는 것으로 나타났습니다.
                                
                                
                                
                                
                                
                                
                                
                                
                                
                            ",mbc
341,[신간] 식량의 경제학,https://imnews.imbc.com//news/2011/culture/article/2863596_31016.html,"
                                
                                 ▲식량의 경제학 = 패트릭 웨스트호프 지음. 김화년 옮김. 미국 미주리대와 아이오와주립대가 공동 설립한 식량농업정책연구소의 연구 결과물.   바이오 연료 생산, 에너지 가격, 정부 정책, 기후 변화, 경제성장과 식습관의 변화, 미국 달러 가치, 투기 등 식량 가격을 움직이는 일곱 가지 주요 요인들과 이들 사이의 인과관계를 파헤치고 있다.   이들 요인별로 2005-2009년 식량 가격에 미친 영향들을 분석하면서 저자는 ""미래의 식량 가격 변동을 예측할 수 있다고 말하는 경제학자들은 청중을 현혹시킬뿐 아니라 자신들도 속이고 있다는 것""이라고 단언한다.  그는 이어 ""이 책의 목표는 가격 변동을 예측하는 대신 앞으로 식량 가격의 변화에 영향을 줄 변수에 집중함으로써 빠르게 변하는 세계를 이해하는 데 필요한 도구를 제공하는 것""이라고 강조했다.  지식의날개. 284쪽. 1만5천원.   ▲아이의 자존감 = 정지은ㆍ김민태 지음. 아이의 자존감을 높이기 위한 양육 원칙을 전하는 책.   EBS PD들로 다큐멘터리 '아이의 사생활'과 동명 도서로 호평받았던 저자들은 이책에서 부모들의 잘못된 자녀교육 방식으로 인해 아이들이 느끼는 결핍과 이로 인한문제점들을 분석한다.  또 자존감이 부족해서 나타나는 아이들의 행동 사례를 살펴보면서 아이의 자존감을 높일 수 있는 실천적인 방법을 제시하고 있다.  지식채널. 280쪽. 1만4천800원.   ▲숫자의 탄생 = 조르주 이프라 지음. 김병욱 옮김. '인류 최고의 발명품'으로도 불리는 숫자의 역사를 살펴본 책.   선사시대부터 숫자가 걸어온 길을 따라가며 숫자는 어디에서 온 것일까, 0은 누가 발명했을까와 같은 질문에 답하고 있다.  '신비로운 수의 역사'라는 제목으로 국내 출간됐다 절판됐던 것을 다시 펴냈다.  부키. 464쪽. 1만6천원.   ▲그 여자의 방 = 크리스 캐슨 마덴 지음. 제니퍼 레비 사진. 유리엘 옮김. 전문직 여성 38인의 은신처를 사진으로 들여다본 책.   디자인 전문가인 저자는 직장과 가정에서 쉴 새 없이 바쁜 생활을 하고 있는 전문직 여성들이 몸과 마음을 쉬게 할 수 있도록 만든 '자신만의 방'을 찾아가 그들의여유로운 일상을 엿본다.  오프라 윈프리는 자신은 물론 스태프들까지 즐기며 이용할 수 있는 공간으로 스튜디오를 리모델링하고 그곳에 자신이 출연한 영화 대본, 애완견들의 사진, 좋아하는 책 등을 배치해 '자아와 교감하는 공간'으로 재탄생시켰다.  홍성사. 292쪽. 2만1천원.   ▲시골집 고쳐 살기 = 전희식 지음. 귀농 17년째에 접어드는 저자가 오래된 시골 살림집을 고쳐사는 노하우를 전수한다.  저자는 시골집을 고쳐 살면 빚을 얻지 않고도 수월하게 내 집을 마련할 수 있고, 새 집을 짓는 과정에서 발생하는 자연 훼손 문제를 염려하지 않아도 좋으며, 진정한 의미의 동네 주민이 될 수 있다고 말한다.  들녘. 240쪽. 1만4천원.  
                                
                                
                                
                                
                                
                                
                                
                                
                                
                            ",mbc
342,'농촌에서 인생 2막을‥' 농촌 체험 관광 인기,https://imnews.imbc.com//replay/2011/nwtoday/article/2857926_30479.html,"ＡＮＣ

귀농, 귀촌 희망자를 대상으로 한 농촌체험 관광이 인기를 모으고 있습니다.

농촌에서 새로운 인생을 설계하려는 도시민들을 신광하 기자가 만나봤습니다.

ＶＣＲ

유기농 채소를 재배하는 
시설하우스.

아낙네들의 
유쾌한 웃음소리가 
끊이지 않습니다.

서울의 한 부녀회가 
전남 강진군에 요청해 이뤄진 
농촌생활 단기 체험과정의 
일부입니다.

마트에서 사먹던 유기농 채소를 
직접 수확하다 보면 어느새 
농촌에 사는 재미를 느끼게 됩니다.

ＩＮＴ 정영애/서울시 송파구
""처음엔 어렵다고 느껴졌는데, 
이런 즐거움이 농촌에 있구나 해서, 
귀농도 생각하게 됩니다.""

귀농을 결심한 도시민들이 
선배 귀농인을 찾아 
경험담을 듣고 있습니다.

땅 값과 기후조건, 초기 투자비 등 
인생의 2막을 준비하려는 
귀농 희망자들의 표정이 진지합니다.

ＩＮＴ 박기옥/인천광역시
""과수농사를 지어보려고요, 
제2의 직업으로 귀농을 
생각하고 있습니다.""

지난 달 말 현재 전남지역의 
귀농가구는 모두 5천 9백여가구로 
최근 일년 사이에만 8백가구 가까이 
늘었습니다.

농촌 체험행사 등 지자체의 
특색있는 지원시책이 확대되면서 
도시민의 귀농이 더욱 활성화 
되고 있습니다.

MBC 뉴스 신광하 입니다. 
                                    
                                    
                                    
                                    
                                    
                                    
                                    
                                    
                                    
                                ",mbc
343,경남 귀농 급증‥'베이비 붐' 세대가 주도,https://imnews.imbc.com//news/2011/econo/article/2850816_31010.html,"
                                
                                경남지역에서 베이붐 세대인 40ㆍ50대를 중심으로 귀농이 매년 증가하고 있고 특히 올해는 1분기부터 귀농자가 급증하고 있는 것으로 나타났다.  17일 경남도에 따르면 최근 5년간 도내 귀농자를 보면 2006년 267가구, 2007명 277가구, 2008년 373가구에서 2009년에는 525가구로 늘었고 지난해에도 535가구를 기록했다.  올들어서는 1분기에만 지난해 전체 귀농가구의 절반가량인 257가구가 귀농해, 연말까지는 1천가구를 넘길 것으로 도는 내다보고 있다.  올해 귀농가구주를 연령별로 보면 베이비 붐 세대인 50대 88명, 40대 68명으로 40ㆍ50대가 60%를 넘었다.  20ㆍ30대를 포함해 농업기술 습득을 통해 생산 활동을 할 수 있는 60대 미만이 전체의 74.7%로 나타났다.  시ㆍ군별로는 합천군이 48가구로 가장 많았고 거창군(37가구), 창녕군(32가구),함양군(28가구), 하동군(22가구) 순으로 서부경남의 군지역에 집중됐다.  귀농 후 선택한 농업 분야는 생산기술이 복잡하지 않으면서 상대적으로 실패 확률이 낮은 벼 등 경종분야가 45%를 차지했고 과수(13%), 시설원예(12%), 축산(6%) 순이었다.  또 지난 3월 도가 개설한 귀농카페 '경남귀농사랑'에 접속한 사람이 두달여만에 8천명을 넘었고 정원 32명인 귀농학교에는 58명이 몰리는 등 전반적으로 귀농에 대한 관심이 크게 늘어난 것으로 파악됐다.  이에 따라 경남도는 귀농인을 적극적으로 유치하기 위해 귀농지원센터 설치와 귀농인과 간담회 개최, 도 홈페이지 귀농배너 정비 등 다양한 지원방안을 강구하고 있다.  이와 함께 도는 내년부터 경상대 등 농과대학이 설치된 대학을 중심으로 귀농학교를 5곳으로 늘리고 전체 정원도 120여명으로 확대할 계획이다.
                                
                                
                                
                                
                                
                                
                                
                                
                                
                            ",mbc
344,스마트폰으로 귀농ㆍ귀촌교육 받으세요,https://imnews.imbc.com//news/2011/econo/article/2848290_31010.html,"
                                
                                농림수산식품부와 농업인재개발원은 13일 시간과 장소의 제약 없이 스마트폰을 이용해 귀농ㆍ귀촌 온라인 교육을 받을 수 있는 어플리케이션(앱)을 개발했다고 밝혔다.  `귀농ㆍ귀촌 희망을 노래하다'라는 명칭의 이 앱에서는 영농정착에 도움이 되는 단계별 정착가이드, 온라인 교육 21개 과정 및 현장실습기술 동영상 6종, 현재 시행중인 오프라인교육 정보, 성공한 귀농인의 집 위치 정보 등이 서비스된다.  이 앱은 아이폰, 갤럭시, 옴니아2 등 대부분 스마트폰에서 이용할 수 있으며 국내 3개 통신사에서 폭넓게 활용할 수 있다고 농업인재개발원은 덧붙였다.
                                
                                
                                
                                
                                
                                
                                
                                
                                
                            ",mbc
345,"직장이 필요하다‥의정부경찰, 탈북자 취업 앞장",https://imnews.imbc.com//news/2011/society/article/2848104_30998.html,"
                                
                                 경기북부지역의 한 일선 경찰서가 탈북자의 취업을 돕는 행사를 마련해 눈길을 끌고 있다.  의정부경찰서는 12일 경기북부상공회의소의 도움을 받아 탈북자 정착을 지원하기 위한 취업설명회를 열었다. 탈북자의 동향을 관리하는 일선 경찰서가 취업 행사를 연 것은 이례적이다.  설명회에는 예상보다 많은 탈북자 21명과 중소기업 8곳이 참여했다.   탈북자들은 참여 기업에 대한 소개를 들은 뒤 개인별로 취업 상담을 진행, 이중 6명이 4개 업체에 취업하는 성과를 거뒀다.  의정부지역에는 탈북자 240여명이 살고 있다.  경찰관 3명이 이들을 관리하고 있는데, 탈북자 어떻게 살고 있는지 1주일 단위로 파악하는 등 신변보호가 주된 임무다.   그래서 탈북자 일자리 제공은 엄밀히 따지면 경찰의 몫이 아니다. 인력도, 예산도 없다.  의정부경찰서 이상원 보안계장은 ""탈북자와 자주 접촉하다 보니 이들의 정착을 위해 안정적인 직장이 절실하다는 것을 알게 돼 작은 규모지만 우선 취업설명회를 열었다""며 ""성과가 있어서 보람을 느끼고 이들이 잘 적응해서 생활할 수 있도록 돕겠다""고 말했다.  이날 취업에 성공한 강모씨는 ""탈북자들이 남한 사회의 구성원으로 소속감을 느낄 수 있도록 도와줘 고맙다""고 말했다.  의정부경찰서는 앞서 지난달 21일에도 탈북자들의 농촌 정착을 돕기 위해 원예 등 귀농교육 프로그램을 진행하기도 했다.  의정부경찰서는 앞으로 경기지방경찰청 제2청, 경기도, 의정부시청 등과 협의해 탈북자 정착을 돕기 위한 다양한 행사를 마련하기로 했다.
                                
                                
                                
                                
                                
                                
                                
                                
                                
                            ",mbc
346,"신의 열매, 블루베리의 놀라운 변신",https://imnews.imbc.com//replay/2011/nw1800/article/2847271_30461.html,"ＡＮＣ

몸에 좋은 성분을 갖고 있는 다양한 식재료로 맛있는 밥상을 차려보는 기적의 밥상 순서입니다. 

ＡＮＣ

지난주에는 민들레를 재발견하는 시간이었는데요. 오늘 저녁에는 또 어떤 재료로 몸에 좋은 밥상을 차려 오셨는지 기대됩니다. 조은 리포터 어서 오세요. 

 조은 리포터 

안녕하세요. 오늘도 최고의 식재료를 이용한 기적의 밥상이 준비되어 있습니다. 충청북도의 한 청정지역에 숨겨진 기적의 밥상을 찾아 함께 가보시죠. 

 조은 리포터 

그거？그거？그러니까 대체 뭐냐고요. 

ＩＮＴ
""누나는 그거도 몰라？오늘의 기적의 밥상은 바로 이거라고， 이거.""

 조은 리포터 

기적의 밥상， 오늘의 주인공은？전세계에 부는 보랏빛 열풍. 지금부터 블루베리의 세계로 함께 떠나보시죠. 

산 좋고 물 좋은 이곳에 아주 유명한 음식이 있다는데요. 이 동네 그렇게 몸에 좋은 게 있다는데 어디 있는 거야， 대체？

어머님， 안녕하세요. 이 동네에 그렇게 몸에 좋은 게 있다면서요？

ＩＮＴ
""저쪽에 가보세요.""

 조은 리포터 

안녕하세요. 혹시 아버님이 오늘 기적의 밥상 알려주실 분이신가요？

ＩＮＴ 김종오 
""네， 제가 맞습니다."" 

 조은 리포터 

블루베리 없이는 못 사는 남자 김종오 씨입니다. 귀농 후 블루베리를 재배하며 직접 몸으로 그 효능을 봤다는 김종오 씨. 블루베리에 대한 사랑도 남다른데요. 

 조은 리포터 

직접 이렇게 재배하고 드셔보니까 좋으신 걸 느끼신 거예요？

ＩＮＴ 김종오 
""몸으로 느끼죠. 진짜 확실히 좋아요. 피로가 없다. 기운이 난다."" 

 조은 리포터 

피로회복에 좋다는 블루베리. 확실한가요？

ＩＮＴ 김종오 
""하나 드셔보세요. 얼마나 좋은가.""

 조은 리포터 

이렇게 좋다는데 제가 안 먹어볼 수 없겠죠. 와， 이거 맛있어요. 

 조은 리포터 

자고로 맛있는 음식에는 노동이 따르는 법. 두 팔 걷어붙이고 열심히， 열심히 블루베리를 땄습니다. 

종오 씨 부인 역시 블루베리로 피부미인이 되셨다는데요. 어머니， 진짜 피부가 좋아진 것같으세요？이거 블루베리 드시고？

ＩＮＴ
""좋아졌어요."" 

 조은 리포터 

그리고 또 하나 이곳에서 맛볼 수 있는 아주 특별한 음식이 있다고 하는데요. 바로 블루베리 칼국수입니다. 

먼저 밀가루에 블루베리즙을 섞어 면을 만드는데요. 이 색깔이 블루베리로 반죽해서 그런지 색깔이 너무 예뻐요. 

펄펄 끓는 육수에 해산물과 채소， 블루베리면을 퐁당. 마지막으로 블루베리 잎이 빠지면 서운하겠죠. 

블루베리 향이 살아 있는 블루베리칼국수 완성. 향긋하고 쫄깃한 맛에 여기도 한입， 저기도 한입. 남녀노소 젓가락을 놓지 못하게 하는 이 맛. 

저도 이렇게 한 그릇을 뚝딱 비웠습니다. 이거 다 먹고 나니까 힘이 아주 불끈 나는 것 같은데요. 

블루베리로 또 다른 효과를 보신 분이 있어 찾아가봤는데요. 어머님께서 오늘 그 주인공？

ＩＮＴ 이부희
""안녕하세요."" 

 조은 리포터 

블루베리는 나의 빛. １５년 전 실명 진단을 받고 어둠 속에서 살았던 이부희 씨. 

ＩＮＴ 이부희
""신경을 많이 쓸 일이 있어서 처음에는 눈이 실명되리라는 걸 몰랐었죠， 전혀.""

 조은 리포터 

사업실패로 인 스트레스로 두통약을 달고 살았던 이부희 씨. 갑자기 안 보이게 된 눈. 알고 보니 극심한 스트레스로 시신경의 압박 때문에 실명이 된 것이었습니다. 

ＩＮＴ 이부희
""그때의 심정은 말할 수가 없었죠. 죽고 싶은 심정이었죠."" 

 조은 리포터 

실명 진단 이후 두 번의 큰 수술. 가까스로 돌아온 시력 유지를 위해 지인들이 추천해 준 음식은 바로 블루베리. 

ＩＮＴ 이부희
""그래， 이거야.""

 조은 리포터 

꾸준히 블루베리를 먹은 덕분에 시력을 유지했다고 하는데요.

ＩＮＴ 이부희
""새로 태어난 기분이라고 할까. 어떤 일이 닥쳐도 열심히 살 수 있다는 생각...""

 조은 리포터 

그래서 준비했습니다. 이부희 씨만의 블루베리 음식 대공개. 고추장에 갖은 양념을 하고 블루베리를 갈아 넣으면 완성인데요. 

블루베리의 저 검붉은 빛깔 참 맛있어 보이죠. 그런데 이것만 먹을 수는 없잖아요. 어떻게 먹으면 될까요？

ＩＮＴ 이부희
 ""블루베리 비빔밥.""

 조은 리포터 

블루베리로 비빔밥까지？비빔밥은 각자 취향에 맞게 나물과 채소，생블루베리를 올리고 블루베리고추장을 뿌려서 슥슥 비벼주면 완성. 

들어는 보셨습니까？블루베리 겉절이. 일반 겉절이 양념에 블루베리를 갈아넣어주시면 완성인데요. 참 쉽죠. 

새콤달콤 블루베리로 한상 가득. 이 밥상으로 부희 씨는 시력을 유지한다고 합니다. 

 조은 리포터 

 블루베리로 가족의 건강을 챙긴다는 이가 있었으니 내 가족 건강 내가 책임진다， 조인경 씨. 

요즘 인스턴트 음식을 좋아하는 아이 때문에 걱정하는 엄마들이 참 많은데요. 고지방， 고칼로리 음식으로 살찔 위험이 큰 아이들 때문에 생각해낸 블루베리. 

내 아이의 건강을 위한 특별한 간식. 그 첫번째는 돈가스인데요. 

돈가스소스에 블루베리와 각종 채소를 넣고 자글자글 졸인 후에 노릇노릇 잘 튀겨진 돈가스에 소스를 얹어주기만 하면 보기도 좋고 맛도 좋은 블루베리 돈가스 완성입니다. 

생크림과 플레인 요구르트 그리고 블루베리잼을 섞고 블루베리를 넣어 살짝 갈아 얼려주면 무색소 천연아이스크림 완성입니다. 

아이들이 참 좋아하더라고요. 마지막으로 블루베리로 떡도 만들 수 있다는데요. 먼저 쌀가루에 블루베리를 섞어 찜통에 넣어주세요. 

그리고 ２， ３０분 정도 잘 쪄내면 모양도 맛도 최고인 블루베리 백설기 완성입니다. 인스턴트 노， 블루베리 간식 삼총사로 이제 비만 걱정 뚝. 

 조은 리포터 

 푸른색 신비한 열매 블루베리. 오늘은 이 블루베리 하나로 근사한 기적의 밥상 한번 드셔보세요. 

입안에서 톡톡 터지는 이 새콤달콤한 맛이 일품인 블루베리. 맛도 효능도 둘째가라면 서러운 이 블루베리로 오늘 저녁 기적을 일으키는 건강한 밥상 한번 차려보시는 건 어떨까요. 

ＡＮＣ

다음 주에도 기적을 일으키는 밥상 기대하겠습니다. 오늘 고맙습니다.

ＡＮＣ

고맙습니다. 

",mbc
347,경제뉴스 종합 ,https://imnews.imbc.com//news/2011/econo/article/2832008_31010.html,"
                                
                                농협 전산 장애 피해 집단 소송 추진

휘발유 값 27주 만에 첫 하락

수입물가 상승률 2년 3개월 만에 최고

다음-네이버, 공정위에 구글 신고

권혁세, ""신용위험평가, 대기업 우대 없앤다""

방통위, 인터넷 전화 정책방향 마련키로

작년 귀농·귀촌 인구 1만 명 육박

5월 수도권 입주아파트 2배 늘어난다

코스닥협회, ""준법지원인 제도 반대""

동양건설산업, 법원에 법정관리 신청

서울 아파트 매매·전세가 2주 연속 하락

국토부, 한반도 해역에서도 방사능 조사

무역수지 14개월 연속 흑자‥수출 역대 최대

정부, 식품가격 편법인상 점검
                                
                                
                                
                                
                                
                                
                                
                                
                                
                            ",mbc
348,귀농·귀촌인구 늘었다‥작년 4천 가구 넘어,https://imnews.imbc.com//replay/2011/nwtoday/article/2832108_30479.html,"ＡＮＣ

도시를 떠나 농촌에서 제２의 인생을 시작하는 사람들이 꾸준히 늘고 있습니다.

작년에만 그 숫자가 １만명에 육박했습니다.

김수정 기자가 보도합니다.

ＶＣＲ

농촌으로 이주하는 
귀농 귀촌 인구가 
늘고 있습니다.

농사를 짓기 위해서,
또는 다른 산업에 종사하거나 
전원생활을 하기 위해서 
도시를 떠나는 사람들입니다.

귀농·귀촌 인구는 
2001년 8백80가구에서 
2008년 2천 가구로 늘었고 
작년에는 4천 가구를 넘어 
증가세도 갈수록 가파릅니다.

연령별로는 4-50대가 
전체의 2/3로 주를 이뤘습니다.

1955년 이후 출생해
은퇴 시기를 맞고 있는 
베이비붐 세대입니다.

귀농·귀촌 지역별로는 
경북이 가장 많았고
전남과 전북, 경남 순이었습니다.

귀농한 사람의 절반 정도는
생산 기술이 단순하고 
실패 확률이 낮은 
벼농사에 종사했고
과수, 시설원예, 축산업 
등이 뒤를 이었습니다.

정부는 
귀농귀촌 종합센터를 통해
다양한 정보와 교육을 제공하고 있다며
적응에 실패하지 않도록
충분한 사전준비를 당부했습니다.

MBC뉴스 김수정입니다.

",mbc
349,경제뉴스 종합,https://imnews.imbc.com//news/2011/econo/article/2832001_31010.html,"
                                
                                농협 전산 장애 피해 집단 소송 추진

휘발유 값 27주 만에 첫 하락

수입물가 상승률 2년 3개월 만에 최고

다음-네이버, 공정위에 구글 신고

권혁세,""신용위험평가, 대기업 우대 없앤다""

방통위, 인터넷 전화 정책방향 마련키로

작년 귀농.귀촌인구 1만 명 육박

5월 수도권 입주아파트 2배 늘어난다

코스닥협회, ""준법지원인 제도 반대""

동양건설산업, 법원에 법정관리 신청

서울 아파트 매매.전세가 2주 연속 하락

국토부, 한반도 해역에서도 방사능 조사

무역수지 14개월 연속 흑자..수출 역대 최대

정부,  식품가격 편법인상 점검
                                
                                
                                
                                
                                
                                
                                
                                
                                
                            ",mbc
350,귀농 인구 급증‥지난해 1만명 농촌으로,https://imnews.imbc.com//replay/2011/nwdesk/article/2831973_30473.html,"ＡＮＣ

도시 생활을 정리하고 농촌으로 돌아가 새로운 삶을 시작하는 귀농인구가 크게 늘고 있습니다.

지난해에만 1만 명 가까이 농촌에 정착했습니다.

보도에 정준희 기자입니다.

ＶＣＲ

지난 97년 외환위기의 때
건설업을 접어야 했던 쉰 살 고재평 씨.

14년이 지난 지금,  
서른 종류의 유기농 채소를 키워 
호텔에 납품하는 
성공한 영농인으로 변했습니다.

ＳＹＮ 고재평/귀농인
""흔히 도시에서 할 거 없으면 
촌 가서 농사나 짓자 그러잖아요.
농업에 비전이 있다고 보고
김포로 왔죠.""

농사일이 몸에 익지 않아 
처음에 고생도 많이 했지만
지금은 여유 있는 삶을 되찾았습니다.

ＳＹＮ 이숙남/고재평 씨 부인
""건강에도 좋고 공기도 좋고 열심히 
일한 만큼 성과가 나오니까 마음에도 
여유가 생기고.""

이처럼 도시를 떠나 농촌에서 
제2의 인생을 시작하는 사람들이 
꾸준히 늘고 있습니다.

지난 2001년 880가구였던 귀농인구는
2008년 2천 가구를 넘어서더니 
지난해에는 4천여 가구, 
1만 명 가까이로 늘었습니다.

지난해 농촌에 정착한 사람 10명중 
6명은 4,50대.

1955년 이후 출생해 이제 
은퇴 시기를 맞고 있는 
베이비붐 세대입니다.

ＳＹＮ 주동철 주무관/농림수산식품부
""농촌에서 새로운 생활을 하려는 욕구 
그리고 정부의 귀농 지원책 이런 것들이 
복합적인 원인으로 작용하지 않는가..""

도시를 등진 20-30대 귀농 인구도 
크게 늘고 있습니다.

농촌에 정착하는 인구는 크게 늘었지만
자칫 적응에 실패할 수도 있는 만큼, 
사전에 충분한 교육과 정보가 
필요하다고 전문가들은 조언합니다.

MBC뉴스 정준희입니다.
                                    
                                    
                                    
                                    
                                    
                                    
                                    
                                    
                                    
                                ",mbc
351,경제뉴스 종합,https://imnews.imbc.com//news/2011/econo/article/2831855_31010.html,"
                                
                                농협 전산장애 나흘째‥대출서비스 불가능

농협 전산장애 틈탄 보이스피싱 주의해야

정부, 금융권 IT 보안실태 전수조사 착수

한국은행, 농협 공동 조사 착수키로 의결

수입물가 상승률 2년 3개월 만에 최고

다음-네이버, 공정위에 구글 신고

금융위, 개인신용평가제도 개선키로

권혁세 ""신용위험평가, 대기업 우대 없앤다""

방통위, 인터넷 전화 정책방향 마련하기로

대학생 52% ""군기잡는 선배 있다""

작년 귀농·귀촌 인구 1만 명 육박

5월 수도권 입주 아파트 2배 늘어난다

코스닥협회 ""준법지원인 제도 반대""

동양건설산업, 법원에 법정관리 신청

서울 아파트 매매·전세가 2주 연속 하락

국토부, 한반도 해역에서도 방사능 조사

무역수지 14개월 연속 흑자‥수출 역대 최대
                                
                                
                                
                                
                                
                                
                                
                                
                                
                            ",mbc
352,귀농인구 매년 증가‥작년 1만 명 육박,https://imnews.imbc.com//replay/2011/nw1200/article/2831716_30455.html,"
                                    
                                    귀농인구가 해마다 늘여 지난해에는 4천여 가구, 9천7백여 명에 달했다고 농림수산식품부가 밝혔습니다.

시도별로는 경북이 1천1백여 가구로 가장 많았고, 전남, 전북, 경남이 뒤를 이었습니다.

귀농의 경우 연령별로는 50대가 35%로 가장 많았고, 다음은 40대로 30%를 차지하며, 베이비붐 세대인 4,50대가 주를 이뤘습니다.
                                    
                                    
                                    
                                    
                                    
                                    
                                    
                                    
                                    
                                ",mbc
353,경제뉴스 종합,https://imnews.imbc.com//news/2011/econo/article/2831674_31010.html,"
                                
                                농협 전산장애 여전‥신용카드 현금서비스 불안

농협, 전산장애 틈타 보이스피싱 주의해야

정부, 금융권 IT 보안실태 전수조사 착수

한국은행도 농협 직권조사 착수하기로

수입물가 상승률 2년 3개월 만에 최고

다음-네이버, 공정위에 구글 신고

금융위, 개인신용평가제도 개선하기로

권혁세 ""신용위험평가, 대기업 우대 없앤다""

방통위, 인터넷 전화 정책방향 마련하기로

대학생 52% ""군기잡는 선배 있다""

작년 귀농·귀촌 인구 1만 명 육박

5월 수도권 입주 아파트 2배 늘어난다
                                
                                
                                
                                
                                
                                
                                
                                
                                
                            ",mbc
354,작년 귀농·귀촌 인구 1만 명 육박,https://imnews.imbc.com//news/2011/econo/article/2831552_31010.html,"
                                
                                귀농인구가 해마다 늘어 지난해에는 4천여 가구, 9천7백여 명에 달했다고 농림수산식품부가 밝혔습니다.

시도별로는 경북이 1천1백여 가구로 가장 많았고, 전남, 전북, 경남이 뒤를 이었습니다.

귀농의 경우 연령별로는 50대가 35%로 가장 많았고, 다음은 40대로 30%를 차지하며 베이비붐 세대인 4,50대가 주를 이뤘습니다.
                                
                                
                                
                                
                                
                                
                                
                                
                                
                            ",mbc
