customer_id,name,class,gender,start_date,end_date,campaign_id,is_deleted,class_name,price,campaign_name,mean,median,amax,amin,flag1,cal_date,mem_period
HD476620,XXXXX,C02,M,2017-12-01,2018-11-30,CA3,1,1_주간,7500,1_입회비무료,3.5,3.5,6,1,1,2018-11-30,11.959177806525801
IK114480,XXXXX,C01,F,2017-12-01,,CA3,0,0_종일,10500,1_입회비무료,6.333333333333333,6.5,10,3,1,2019-04-30,16.920265303188977
IK180880,XXX,C02,F,2017-12-01,,CA3,0,1_주간,7500,1_입회비무료,6.833333333333333,7.0,10,4,1,2019-04-30,16.920265303188977
PL821971,XXXXX,C03,F,2017-12-01,,CA3,0,2_야간,6000,1_입회비무료,7.333333333333333,7.5,10,5,1,2019-04-30,16.920265303188977
HI583705,XXXXX,C03,F,2017-12-01,2018-08-31,CA3,1,2_야간,6000,1_입회비무료,4.0,5.0,5,2,1,2018-08-31,8.969383354894351
HI338427,XXXX,C02,F,2017-12-01,,CA3,0,1_주간,7500,1_입회비무료,6.583333333333333,6.5,9,4,1,2019-04-30,16.920265303188977
IK712590,XX,C02,F,2017-12-01,2018-08-31,CA3,1,1_주간,7500,1_입회비무료,3.4,3.0,5,2,0,2018-08-31,8.969383354894351
AS890023,XXXX,C02,F,2017-12-01,2018-08-31,CA3,1,1_주간,7500,1_입회비무료,3.2,3.0,5,2,0,2018-08-31,8.969383354894351
GD531348,XX,C01,M,2017-12-01,,CA3,0,0_종일,10500,1_입회비무료,6.583333333333333,6.5,11,4,1,2019-04-30,16.920265303188977
PL201799,XXX,C03,M,2017-12-01,,CA3,0,2_야간,6000,1_입회비무료,7.083333333333333,7.0,11,3,1,2019-04-30,16.920265303188977
HD901734,XX,C01,M,2017-12-01,,CA3,0,0_종일,10500,1_입회비무료,5.916666666666667,6.0,9,3,1,2019-04-30,16.920265303188977
GD624477,XXXX,C03,F,2017-12-01,2018-08-31,CA3,1,2_야간,6000,1_입회비무료,2.2,2.0,3,1,0,2018-08-31,8.969383354894351
TS465474,XXXX,C03,M,2017-12-01,2018-11-30,CA3,1,2_야간,6000,1_입회비무료,2.625,2.0,5,1,1,2018-11-30,11.959177806525801
OA115840,XXXX,C02,M,2017-12-01,,CA3,0,1_주간,7500,1_입회비무료,6.333333333333333,6.0,9,4,1,2019-04-30,16.920265303188977
IK279715,XXXXX,C01,M,2017-12-01,2018-08-31,CA3,1,0_종일,10500,1_입회비무료,2.8,3.0,4,2,0,2018-08-31,8.969383354894351
IK067006,XXXXX,C01,M,2018-01-01,,CA1,0,0_종일,10500,2_일반,7.416666666666667,7.5,10,4,1,2019-04-30,15.901763896589252
IK328604,XXXXX,C01,M,2018-01-01,2018-05-31,CA1,1,0_종일,10500,2_일반,4.0,4.0,4,4,0,2018-05-31,4.928232612579314
HD903528,XXXX,C02,F,2018-01-01,,CA1,0,1_주간,7500,2_일반,6.666666666666667,6.5,12,3,1,2019-04-30,15.901763896589252
IK297810,XXXX,C02,F,2018-01-01,,CA1,0,1_주간,7500,2_일반,7.916666666666667,8.0,10,7,1,2019-04-30,15.901763896589252
AS220894,XX,C01,M,2018-01-01,2018-12-31,CA1,1,0_종일,10500,2_일반,3.7777777777777777,4.0,7,1,1,2018-12-31,11.959177806525801
HD498491,XXXXXX,C02,M,2018-01-01,2018-12-31,CA1,1,1_주간,7500,2_일반,4.333333333333333,4.0,8,1,1,2018-12-31,11.959177806525801
PL556767,XXXX,C01,M,2018-01-01,,CA1,0,0_종일,10500,2_일반,6.333333333333333,6.5,9,5,1,2019-04-30,15.901763896589252
HI567520,XXXXXX,C01,M,2018-01-01,,CA1,0,0_종일,10500,2_일반,6.75,7.0,9,5,1,2019-04-30,15.901763896589252
GD164396,XXXX,C01,M,2018-01-01,2018-12-31,CA1,1,0_종일,10500,2_일반,4.444444444444445,5.0,9,1,1,2018-12-31,11.959177806525801
AS206541,XXXX,C03,M,2018-01-01,2018-05-31,CA1,1,2_야간,6000,2_일반,2.5,2.5,4,1,1,2018-05-31,4.928232612579314
GD408230,XXXX,C03,M,2018-01-01,,CA1,0,2_야간,6000,2_일반,6.666666666666667,6.5,10,4,1,2019-04-30,15.901763896589252
PL458124,XXXX,C03,F,2018-01-01,,CA1,0,2_야간,6000,2_일반,6.583333333333333,6.0,11,4,1,2019-04-30,15.901763896589252
HI237883,XXXXX,C01,M,2018-01-01,,CA1,0,0_종일,10500,2_일반,6.5,6.0,9,4,1,2019-04-30,15.901763896589252
PL918865,XXXXX,C01,M,2018-01-01,,CA1,0,0_종일,10500,2_일반,7.083333333333333,7.0,10,4,1,2019-04-30,15.901763896589252
OA462037,XXXXX,C01,M,2018-01-01,,CA1,0,0_종일,10500,2_일반,6.916666666666667,6.5,10,5,1,2019-04-30,15.901763896589252
HD567544,XXXXX,C01,M,2018-01-01,2018-06-30,CA1,1,0_종일,10500,2_일반,2.6666666666666665,3.0,3,2,0,2018-06-30,5.9138791350951765
AS575508,XXXXX,C02,F,2018-01-01,2018-10-31,CA1,1,1_주간,7500,2_일반,3.0,3.0,4,2,0,2018-10-31,9.955029877410214
TS832950,XXX,C03,M,2018-01-01,,CA1,0,2_야간,6000,2_일반,6.583333333333333,6.5,8,4,1,2019-04-30,15.901763896589252
HD765554,XXXXX,C02,F,2018-01-01,,CA1,0,1_주간,7500,2_일반,6.916666666666667,8.0,10,3,1,2019-04-30,15.901763896589252
GD518115,XXXXX,C03,M,2018-01-01,,CA1,0,2_야간,6000,2_일반,6.333333333333333,6.0,8,5,1,2019-04-30,15.901763896589252
PL732008,XXXXX,C01,M,2018-01-01,,CA1,0,0_종일,10500,2_일반,7.333333333333333,7.0,11,5,1,2019-04-30,15.901763896589252
HD171678,XXXXX,C02,F,2018-01-01,2018-05-31,CA1,1,1_주간,7500,2_일반,1.0,1.0,1,1,0,2018-05-31,4.928232612579314
GD171613,XXXX,C03,F,2018-01-01,2018-12-31,CA1,1,2_야간,6000,2_일반,4.444444444444445,4.0,7,2,1,2018-12-31,11.959177806525801
TS051818,XXX,C01,F,2018-01-01,,CA1,0,0_종일,10500,2_일반,7.916666666666667,8.0,10,5,1,2019-04-30,15.901763896589252
OA782311,XXXX,C01,M,2018-01-01,,CA1,0,0_종일,10500,2_일반,6.833333333333333,6.5,10,3,1,2019-04-30,15.901763896589252
HD981821,XXXXX,C02,M,2018-01-01,2018-12-31,CA1,1,1_주간,7500,2_일반,3.6666666666666665,3.0,6,1,1,2018-12-31,11.959177806525801
PL361492,XXXX,C02,M,2018-01-01,2018-12-31,CA1,1,1_주간,7500,2_일반,3.4444444444444446,3.0,7,1,1,2018-12-31,11.959177806525801
HD313841,XXXX,C01,M,2018-01-01,2018-12-31,CA1,1,0_종일,10500,2_일반,4.0,4.0,6,2,1,2018-12-31,11.959177806525801
HI940182,XXXXX,C01,F,2018-01-01,,CA1,0,0_종일,10500,2_일반,7.083333333333333,7.5,10,3,1,2019-04-30,15.901763896589252
GD703244,XXXX,C01,F,2018-01-01,2019-02-28,CA1,1,0_종일,10500,2_일반,4.090909090909091,5.0,7,1,1,2019-02-28,13.897615967473664
AS550302,XXXX,C03,M,2018-01-01,,CA1,0,2_야간,6000,2_일반,6.666666666666667,6.5,9,4,1,2019-04-30,15.901763896589252
IK699204,XXXXX,C01,M,2018-01-01,2018-11-30,CA1,1,0_종일,10500,2_일반,3.375,2.5,8,1,1,2018-11-30,10.940676399926076
IK092130,XXXX,C01,M,2018-01-01,,CA1,0,0_종일,10500,2_일반,7.583333333333333,7.0,10,6,1,2019-04-30,15.901763896589252
OA659141,XXXXX,C01,F,2018-01-01,2018-05-31,CA1,1,0_종일,10500,2_일반,2.0,2.0,3,1,0,2018-05-31,4.928232612579314
TS133757,XXXXXX,C01,M,2018-01-01,,CA1,0,0_종일,10500,2_일반,7.916666666666667,8.0,10,6,1,2019-04-30,15.901763896589252
IK620970,XXXXX,C03,F,2018-01-01,,CA1,0,2_야간,6000,2_일반,7.166666666666667,6.5,10,5,1,2019-04-30,15.901763896589252
AS913753,XX,C03,M,2018-01-01,2018-06-30,CA1,1,2_야간,6000,2_일반,1.3333333333333333,1.0,2,1,0,2018-06-30,5.9138791350951765
GD762120,XXXXX,C01,F,2018-01-01,2018-06-30,CA1,1,0_종일,10500,2_일반,3.3333333333333335,3.0,5,2,0,2018-06-30,5.9138791350951765
HD292217,XXXXX,C03,M,2018-01-01,2018-10-31,CA1,1,2_야간,6000,2_일반,2.7142857142857144,2.0,5,1,0,2018-10-31,9.955029877410214
TS637747,XXXX,C01,M,2018-01-01,2018-06-30,CA1,1,0_종일,10500,2_일반,2.3333333333333335,2.0,4,1,0,2018-06-30,5.9138791350951765
HI987024,XX,C01,F,2018-01-01,2018-10-31,CA1,1,0_종일,10500,2_일반,2.5714285714285716,2.0,5,1,0,2018-10-31,9.955029877410214
OA175481,XXXX,C01,M,2018-01-01,2018-06-30,CA1,1,0_종일,10500,2_일반,3.3333333333333335,3.0,5,2,0,2018-06-30,5.9138791350951765
HD099859,XXXXX,C03,M,2018-01-01,2018-10-31,CA1,1,2_야간,6000,2_일반,4.142857142857143,4.0,6,3,1,2018-10-31,9.955029877410214
HI104906,XXXXX,C02,F,2018-01-01,2018-06-30,CA1,1,1_주간,7500,2_일반,3.3333333333333335,3.0,5,2,0,2018-06-30,5.9138791350951765
HI443421,XXXX,C02,F,2018-01-01,2018-06-30,CA1,1,1_주간,7500,2_일반,1.6666666666666667,1.0,3,1,0,2018-06-30,5.9138791350951765
AS473535,XXXXX,C01,M,2018-01-01,2018-11-30,CA1,1,0_종일,10500,2_일반,4.125,4.0,6,3,0,2018-11-30,10.940676399926076
HI193026,XXXXX,C02,F,2018-01-01,2018-08-31,CA1,1,1_주간,7500,2_일반,2.4,2.0,5,1,1,2018-08-31,7.950881948294626
HI911192,XXX,C03,M,2018-01-01,2018-09-30,CA1,1,2_야간,6000,2_일반,2.6666666666666665,3.0,3,1,0,2018-09-30,8.936528470810488
PL571624,XXXXX,C03,F,2018-01-01,,CA1,0,2_야간,6000,2_일반,6.833333333333333,7.0,11,4,1,2019-04-30,15.901763896589252
TS518383,XX,C01,M,2018-01-01,,CA1,0,0_종일,10500,2_일반,7.416666666666667,7.5,10,4,1,2019-04-30,15.901763896589252
IK797502,XXXX,C03,M,2018-01-01,,CA1,0,2_야간,6000,2_일반,6.583333333333333,7.0,9,4,1,2019-04-30,15.901763896589252
GD620721,XXX,C01,M,2018-01-01,2019-01-31,CA1,1,0_종일,10500,2_일반,3.8,4.0,7,1,1,2019-01-31,12.977679213125526
AS210846,XXXXX,C03,M,2018-01-01,2019-01-31,CA1,1,2_야간,6000,2_일반,3.7,4.0,6,1,0,2019-01-31,12.977679213125526
IK923373,XX,C01,M,2018-01-01,2019-01-31,CA1,1,0_종일,10500,2_일반,3.4,3.0,9,1,1,2019-01-31,12.977679213125526
AS082596,XXXXX,C01,M,2018-01-01,,CA1,0,0_종일,10500,2_일반,6.5,6.5,9,4,1,2019-04-30,15.901763896589252
HI311281,XXXXX,C01,M,2018-01-01,,CA1,0,0_종일,10500,2_일반,7.75,7.0,11,5,1,2019-04-30,15.901763896589252
PL197632,XXXXX,C03,M,2018-01-01,2019-01-31,CA1,1,2_야간,6000,2_일반,4.7,5.0,9,1,1,2019-01-31,12.977679213125526
PL697202,XX,C03,M,2018-01-01,2019-01-31,CA1,1,2_야간,6000,2_일반,3.1,3.5,5,1,1,2019-01-31,12.977679213125526
TS037478,XXXX,C02,M,2018-01-01,,CA1,0,1_주간,7500,2_일반,7.333333333333333,7.5,12,5,1,2019-04-30,15.901763896589252
PL270733,XXXX,C01,F,2018-01-01,,CA1,0,0_종일,10500,2_일반,6.666666666666667,7.0,8,3,1,2019-04-30,15.901763896589252
HD595882,XXXX,C03,M,2018-01-01,,CA1,0,2_야간,6000,2_일반,6.833333333333333,7.5,10,3,1,2019-04-30,15.901763896589252
HI818090,XXXX,C01,M,2018-01-01,,CA1,0,0_종일,10500,2_일반,6.416666666666667,6.0,10,3,1,2019-04-30,15.901763896589252
IK452215,XXXX,C03,M,2018-01-01,,CA1,0,2_야간,6000,2_일반,7.25,7.0,10,4,1,2019-04-30,15.901763896589252
HD268516,XXXXX,C02,F,2018-01-01,2019-01-31,CA1,1,1_주간,7500,2_일반,3.8,4.0,7,1,1,2019-01-31,12.977679213125526
HD801821,XXX,C02,F,2018-01-01,,CA1,0,1_주간,7500,2_일반,6.5,6.0,9,4,1,2019-04-30,15.901763896589252
TS634117,XXXXXX,C02,F,2018-01-01,2019-02-28,CA1,1,1_주간,7500,2_일반,4.181818181818182,4.0,8,2,1,2019-02-28,13.897615967473664
HD824079,XXXXX,C02,F,2018-01-01,2019-02-28,CA1,1,1_주간,7500,2_일반,3.4545454545454546,4.0,8,1,1,2019-02-28,13.897615967473664
AS814944,XXXXX,C02,F,2018-01-01,2018-08-31,CA1,1,1_주간,7500,2_일반,2.6,3.0,3,2,0,2018-08-31,7.950881948294626
OA449747,XXXXX,C03,M,2018-01-01,2018-08-31,CA1,1,2_야간,6000,2_일반,3.4,3.0,5,2,0,2018-08-31,7.950881948294626
HD394739,XXXXXX,C03,M,2018-01-01,,CA1,0,2_야간,6000,2_일반,7.083333333333333,7.0,9,5,1,2019-04-30,15.901763896589252
HI849593,XXX,C02,F,2018-01-01,2018-08-31,CA1,1,1_주간,7500,2_일반,3.6,3.0,6,2,1,2018-08-31,7.950881948294626
OA909231,XX,C03,M,2018-01-01,,CA1,0,2_야간,6000,2_일반,7.083333333333333,7.0,12,3,1,2019-04-30,15.901763896589252
TS989364,XXXXX,C01,M,2018-01-01,,CA1,0,0_종일,10500,2_일반,7.0,7.0,10,3,1,2019-04-30,15.901763896589252
TS828794,XXXXX,C01,M,2018-01-01,2018-08-31,CA1,1,0_종일,10500,2_일반,2.6,2.0,5,2,0,2018-08-31,7.950881948294626
TS624100,XXXXX,C03,F,2018-01-01,2019-02-28,CA1,1,2_야간,6000,2_일반,3.8181818181818183,4.0,8,1,1,2019-02-28,13.897615967473664
HD837482,XXXX,C01,F,2018-01-01,,CA1,0,0_종일,10500,2_일반,7.0,6.5,9,6,1,2019-04-30,15.901763896589252
HI459439,XXXX,C01,M,2018-01-01,,CA1,0,0_종일,10500,2_일반,6.416666666666667,6.5,8,4,1,2019-04-30,15.901763896589252
TS884681,XXXX,C01,M,2018-01-01,2018-08-31,CA1,1,0_종일,10500,2_일반,3.4,4.0,5,1,0,2018-08-31,7.950881948294626
PL044696,XXXXX,C02,F,2018-01-01,2018-08-31,CA1,1,1_주간,7500,2_일반,2.4,2.0,4,1,1,2018-08-31,7.950881948294626
HD509520,XXXXX,C01,F,2018-01-01,,CA1,0,0_종일,10500,2_일반,6.75,7.0,9,4,1,2019-04-30,15.901763896589252
TS800913,XXXXX,C03,M,2018-01-01,,CA1,0,2_야간,6000,2_일반,7.0,7.0,10,4,1,2019-04-30,15.901763896589252
HI630523,XXXX,C01,M,2018-01-01,,CA1,0,0_종일,10500,2_일반,6.25,6.5,9,3,1,2019-04-30,15.901763896589252
IK067038,XXXX,C02,F,2018-01-01,2018-07-31,CA1,1,1_주간,7500,2_일반,3.5,3.0,6,2,0,2018-07-31,6.932380541694902
TS953790,XXXXX,C02,F,2018-01-01,,CA1,0,1_주간,7500,2_일반,8.166666666666666,8.0,11,6,1,2019-04-30,15.901763896589252
PL708032,XXXX,C03,F,2018-01-01,2018-07-31,CA1,1,2_야간,6000,2_일반,2.5,2.0,5,1,0,2018-07-31,6.932380541694902
HI402432,XXXXX,C01,F,2018-01-01,,CA1,0,0_종일,10500,2_일반,6.916666666666667,7.5,8,4,1,2019-04-30,15.901763896589252
GD558480,XXXXX,C02,F,2018-01-01,2018-04-30,CA1,1,1_주간,7500,2_일반,4.0,4.0,4,4,0,2018-04-30,3.909731205979589
PL508504,XXXXX,C02,F,2018-01-01,2018-05-31,CA1,1,1_주간,7500,2_일반,4.0,4.0,5,3,0,2018-05-31,4.928232612579314
OA295880,XXXXXX,C03,M,2018-01-01,,CA1,0,2_야간,6000,2_일반,7.333333333333333,7.0,9,4,1,2019-04-30,15.901763896589252
PL283747,XXXX,C01,F,2018-01-01,,CA1,0,0_종일,10500,2_일반,7.0,7.0,9,4,1,2019-04-30,15.901763896589252
HD739338,XXXXXX,C01,M,2018-01-01,,CA1,0,0_종일,10500,2_일반,6.166666666666667,6.0,9,4,1,2019-04-30,15.901763896589252
OA886918,XXXXX,C03,M,2018-01-01,,CA1,0,2_야간,6000,2_일반,6.75,6.5,10,4,1,2019-04-30,15.901763896589252
GD420163,XXXX,C02,F,2018-01-01,2018-05-31,CA1,1,1_주간,7500,2_일반,1.5,1.5,2,1,0,2018-05-31,4.928232612579314
HD335580,XXXXX,C01,M,2018-01-01,2018-05-31,CA1,1,0_종일,10500,2_일반,4.0,4.0,5,3,1,2018-05-31,4.928232612579314
AS288569,XXXXX,C02,F,2018-01-01,,CA1,0,1_주간,7500,2_일반,6.916666666666667,7.0,9,4,1,2019-04-30,15.901763896589252
PL894373,XXXX,C01,F,2018-01-01,2018-09-30,CA1,1,0_종일,10500,2_일반,4.333333333333333,3.5,7,3,1,2018-09-30,8.936528470810488
AS628460,XXXXX,C01,M,2018-01-01,2018-09-30,CA1,1,0_종일,10500,2_일반,3.3333333333333335,3.0,6,1,0,2018-09-30,8.936528470810488
HD793729,XX,C02,F,2018-01-01,,CA1,0,1_주간,7500,2_일반,7.0,7.0,10,3,1,2019-04-30,15.901763896589252
IK961793,XXXXX,C01,M,2018-01-01,2018-09-30,CA1,1,0_종일,10500,2_일반,3.0,3.0,4,1,1,2018-09-30,8.936528470810488
IK040751,XXXXX,C01,M,2018-01-01,,CA1,0,0_종일,10500,2_일반,7.083333333333333,7.0,9,5,1,2019-04-30,15.901763896589252
AS055659,XXXXX,C02,F,2018-01-01,,CA1,0,1_주간,7500,2_일반,7.583333333333333,7.5,10,5,1,2019-04-30,15.901763896589252
TS099117,XXX,C03,M,2018-01-01,2018-07-31,CA1,1,2_야간,6000,2_일반,2.75,2.5,4,2,0,2018-07-31,6.932380541694902
GD719026,XXXX,C03,M,2018-01-01,,CA1,0,2_야간,6000,2_일반,7.0,7.0,9,5,1,2019-04-30,15.901763896589252
AS477871,XXXXX,C01,M,2018-01-01,2018-04-30,CA1,1,0_종일,10500,2_일반,1.0,1.0,1,1,0,2018-04-30,3.909731205979589
HD126441,XXX,C03,M,2018-01-01,2018-04-30,CA1,1,2_야간,6000,2_일반,5.0,5.0,5,5,0,2018-04-30,3.909731205979589
HD653952,XX,C02,F,2018-01-01,2019-01-31,CA1,1,1_주간,7500,2_일반,3.8,4.0,7,1,0,2019-01-31,12.977679213125526
PL287258,XX,C01,F,2018-01-01,2018-07-31,CA1,1,0_종일,10500,2_일반,2.5,2.0,5,1,0,2018-07-31,6.932380541694902
HD952062,XXXXXX,C01,F,2018-01-01,2018-07-31,CA1,1,0_종일,10500,2_일반,2.75,2.0,5,2,0,2018-07-31,6.932380541694902
OA986148,XXXXXX,C01,M,2018-01-01,2018-07-31,CA1,1,0_종일,10500,2_일반,2.25,2.0,3,2,0,2018-07-31,6.932380541694902
IK432403,XXXXX,C03,M,2018-01-01,2018-07-31,CA1,1,2_야간,6000,2_일반,2.75,2.5,5,1,0,2018-07-31,6.932380541694902
HI059355,XXX,C01,F,2018-01-01,2019-02-28,CA1,1,0_종일,10500,2_일반,3.909090909090909,3.0,7,2,0,2019-02-28,13.897615967473664
IK206015,XXXX,C01,F,2018-01-01,2018-07-31,CA1,1,0_종일,10500,2_일반,2.75,3.0,4,1,0,2018-07-31,6.932380541694902
PL982189,XXXX,C02,F,2018-01-01,,CA1,0,1_주간,7500,2_일반,6.75,7.0,9,4,1,2019-04-30,15.901763896589252
TS476049,XXXX,C01,F,2018-01-01,,CA1,0,0_종일,10500,2_일반,7.0,7.0,10,3,1,2019-04-30,15.901763896589252
AS531034,XXXX,C02,F,2018-01-01,,CA1,0,1_주간,7500,2_일반,7.75,7.5,11,5,1,2019-04-30,15.901763896589252
IK988102,XXXXX,C01,M,2018-01-01,,CA1,0,0_종일,10500,2_일반,6.416666666666667,6.5,9,4,1,2019-04-30,15.901763896589252
AS618299,XXX,C02,F,2018-01-01,,CA1,0,1_주간,7500,2_일반,7.0,7.0,11,2,1,2019-04-30,15.901763896589252
GD809947,XXXXX,C01,F,2018-01-01,,CA1,0,0_종일,10500,2_일반,7.583333333333333,9.0,10,3,1,2019-04-30,15.901763896589252
AS385315,XX,C02,F,2018-01-01,,CA1,0,1_주간,7500,2_일반,7.166666666666667,7.0,9,6,1,2019-04-30,15.901763896589252
TS602569,XXXXXX,C03,F,2018-01-01,2018-04-30,CA1,1,2_야간,6000,2_일반,1.0,1.0,1,1,0,2018-04-30,3.909731205979589
HI169908,XXXXX,C02,F,2018-01-01,2018-04-30,CA1,1,1_주간,7500,2_일반,1.0,1.0,1,1,0,2018-04-30,3.909731205979589
HI001877,XXX,C01,F,2018-01-01,,CA1,0,0_종일,10500,2_일반,7.0,7.0,10,6,1,2019-04-30,15.901763896589252
HI174281,XXXX,C03,F,2018-02-01,,CA1,0,2_야간,6000,2_일반,6.833333333333333,7.0,10,4,1,2019-04-30,14.883262489989528
OA492747,XXXXXX,C01,F,2018-02-01,2019-02-28,CA1,1,0_종일,10500,2_일반,4.363636363636363,4.0,7,1,1,2019-02-28,12.87911456087394
PL551489,XXXX,C01,M,2018-02-01,,CA1,0,0_종일,10500,2_일반,6.666666666666667,6.5,11,4,1,2019-04-30,14.883262489989528
HI456699,XXXX,C01,M,2018-02-01,,CA1,0,0_종일,10500,2_일반,7.75,8.0,10,5,1,2019-04-30,14.883262489989528
PL325020,XXX,C01,F,2018-02-01,,CA1,0,0_종일,10500,2_일반,7.666666666666667,7.5,11,4,1,2019-04-30,14.883262489989528
AS981537,XX,C03,M,2018-02-01,,CA1,0,2_야간,6000,2_일반,6.916666666666667,7.0,10,5,1,2019-04-30,14.883262489989528
OA832666,XX,C02,F,2018-02-01,2019-03-31,CA1,1,1_주간,7500,2_일반,4.666666666666667,5.0,8,2,1,2019-03-31,13.897615967473664
AS494168,XXX,C03,F,2018-02-01,,CA1,0,2_야간,6000,2_일반,8.0,8.0,12,5,1,2019-04-30,14.883262489989528
AS193568,XXXXX,C01,F,2018-02-01,,CA1,0,0_종일,10500,2_일반,6.583333333333333,7.0,10,3,1,2019-04-30,14.883262489989528
AS319907,XXXXX,C01,F,2018-02-01,,CA1,0,0_종일,10500,2_일반,7.25,7.5,11,5,1,2019-04-30,14.883262489989528
HD600586,XXX,C01,M,2018-02-01,,CA1,0,0_종일,10500,2_일반,7.166666666666667,7.5,9,4,1,2019-04-30,14.883262489989528
HI121657,XXXX,C01,M,2018-02-01,2019-03-31,CA1,1,0_종일,10500,2_일반,4.333333333333333,4.5,8,1,1,2019-03-31,13.897615967473664
HD893022,XXXX,C03,F,2018-02-01,,CA1,0,2_야간,6000,2_일반,7.5,7.5,10,5,1,2019-04-30,14.883262489989528
TS941110,XX,C01,M,2018-02-01,,CA1,0,0_종일,10500,2_일반,6.666666666666667,7.0,10,4,1,2019-04-30,14.883262489989528
GD296025,XXXXX,C02,M,2018-02-01,,CA1,0,1_주간,7500,2_일반,7.333333333333333,7.5,11,3,1,2019-04-30,14.883262489989528
IK755553,XXXX,C01,M,2018-02-01,,CA1,0,0_종일,10500,2_일반,6.916666666666667,7.0,11,5,1,2019-04-30,14.883262489989528
TS714045,XXXXX,C02,F,2018-02-01,,CA1,0,1_주간,7500,2_일반,7.25,7.5,9,5,1,2019-04-30,14.883262489989528
HD359876,XXXX,C02,F,2018-02-01,,CA1,0,1_주간,7500,2_일반,6.916666666666667,7.5,9,4,1,2019-04-30,14.883262489989528
HD203527,XXXX,C01,F,2018-02-01,,CA1,0,0_종일,10500,2_일반,7.333333333333333,7.5,9,5,1,2019-04-30,14.883262489989528
GD807714,XXX,C01,M,2018-02-01,,CA1,0,0_종일,10500,2_일반,7.833333333333333,7.5,11,6,1,2019-04-30,14.883262489989528
HD364970,XXXXX,C03,M,2018-02-01,,CA1,0,2_야간,6000,2_일반,6.416666666666667,6.5,11,2,1,2019-04-30,14.883262489989528
GD109842,XXXX,C01,F,2018-02-01,,CA1,0,0_종일,10500,2_일반,8.166666666666666,8.0,11,5,1,2019-04-30,14.883262489989528
HD715012,XXXX,C01,M,2018-02-01,,CA1,0,0_종일,10500,2_일반,6.75,7.0,10,3,1,2019-04-30,14.883262489989528
AS161071,XXXXX,C01,M,2018-02-01,,CA1,0,0_종일,10500,2_일반,6.833333333333333,8.0,9,2,1,2019-04-30,14.883262489989528
AS491316,XXXXXX,C03,F,2018-02-01,2018-04-30,CA1,1,2_야간,6000,2_일반,4.0,4.0,4,4,0,2018-04-30,2.891229799379864
AS222240,XXXX,C03,F,2018-02-01,2018-04-30,CA1,1,2_야간,6000,2_일반,8.0,8.0,8,8,0,2018-04-30,2.891229799379864
IK549010,XXXXXX,C01,M,2018-02-01,2018-04-30,CA1,1,0_종일,10500,2_일반,2.0,2.0,2,2,0,2018-04-30,2.891229799379864
AS417309,XXXXX,C02,F,2018-02-01,2018-04-30,CA1,1,1_주간,7500,2_일반,1.0,1.0,1,1,0,2018-04-30,2.891229799379864
GD673835,XXXXX,C01,M,2018-02-01,2018-04-30,CA1,1,0_종일,10500,2_일반,3.0,3.0,3,3,0,2018-04-30,2.891229799379864
IK698337,XXXX,C01,M,2018-02-01,2018-04-30,CA1,1,0_종일,10500,2_일반,2.0,2.0,2,2,0,2018-04-30,2.891229799379864
GD114852,XXX,C01,M,2018-02-01,,CA1,0,0_종일,10500,2_일반,7.666666666666667,8.0,10,5,1,2019-04-30,14.883262489989528
AS488509,XXXXX,C03,M,2018-02-01,2019-02-28,CA1,1,2_야간,6000,2_일반,4.181818181818182,4.0,6,2,1,2019-02-28,12.87911456087394
IK013644,XXXX,C01,F,2018-02-01,,CA1,0,0_종일,10500,2_일반,7.25,7.0,10,6,1,2019-04-30,14.883262489989528
GD095067,XXXXX,C02,F,2018-02-01,2018-05-31,CA1,1,1_주간,7500,2_일반,3.0,3.0,4,2,0,2018-05-31,3.909731205979589
AS365290,XXXXX,C02,M,2018-02-01,2018-12-31,CA1,1,1_주간,7500,2_일반,4.0,4.0,7,1,0,2018-12-31,10.940676399926076
OA781562,XXX,C03,M,2018-02-01,,CA1,0,2_야간,6000,2_일반,7.75,7.0,11,5,1,2019-04-30,14.883262489989528
TS333942,XXX,C03,F,2018-02-01,,CA1,0,2_야간,6000,2_일반,7.0,7.0,11,4,1,2019-04-30,14.883262489989528
HI576699,XXXXX,C01,M,2018-02-01,2019-01-31,CA1,1,0_종일,10500,2_일반,4.5,4.5,9,2,1,2019-01-31,11.959177806525801
PL043142,XXXX,C03,M,2018-02-01,,CA1,0,2_야간,6000,2_일반,6.5,6.5,8,4,1,2019-04-30,14.883262489989528
HI500662,XXXXX,C03,M,2018-02-01,,CA1,0,2_야간,6000,2_일반,6.666666666666667,6.0,10,5,1,2019-04-30,14.883262489989528
AS838065,XXXXX,C01,M,2018-02-01,2018-10-31,CA1,1,0_종일,10500,2_일반,4.571428571428571,4.0,8,1,1,2018-10-31,8.936528470810488
PL077120,XX,C02,F,2018-02-01,,CA1,0,1_주간,7500,2_일반,7.916666666666667,8.0,11,6,1,2019-04-30,14.883262489989528
HI888272,XXXXX,C02,F,2018-02-01,2018-10-31,CA1,1,1_주간,7500,2_일반,3.7142857142857144,4.0,6,1,0,2018-10-31,8.936528470810488
AS897421,XXX,C02,F,2018-02-01,,CA1,0,1_주간,7500,2_일반,6.666666666666667,6.0,9,5,1,2019-04-30,14.883262489989528
